ImageId,Label
66099,41546
66100,35587
66101,37708
66102,31709
66103,16452
66104,31407
66105,41792
66106,18038
66107,20168
66108,33730
66109,3689
66110,20374
66111,8132
66112,9315
66113,23034
66114,8428
66115,27485
66116,31290
66117,41888
66118,2581
66119,7461
66120,22414
66121,11859
66122,2567
66123,14932
66124,37378
66125,26952
66126,18907
66127,18361
66128,8034
66129,23432
66130,32058
66131,31984
66132,28564
66133,31443
66134,6661
66135,27665
66136,7323
66137,21666
66138,8272
66139,28924
66140,23336
66141,5224
66142,38932
66143,10527
66144,22737
66145,12491
66146,5158
66147,36215
66148,39441
66149,17681
66150,9370
66151,37614
66152,33137
66153,16761
66154,5080
66155,2109
66156,341
66157,33898
66158,15023
66159,41065
66160,6234
66161,19780
66162,13085
66163,32930
66164,25566
66165,19310
66166,20184
66167,12268
66168,19130
66169,35221
66170,34186
66171,31174
66172,30898
66173,35559
66174,15572
66175,36847
66176,16150
66177,228
66178,14330
66179,40928
66180,15832
66181,4014
66182,29048
66183,10596
66184,35194
66185,25069
66186,31077
66187,39909
66188,907
66189,16532
66190,3879
66191,22476
66192,3879
66193,38069
66194,33334
66195,15012
66196,31513
66197,715
66198,39662
66199,24982
66200,34047
66201,20522
66202,9224
66203,6708
66204,576
66205,21098
66206,11336
66207,32040
66208,901
66209,28409
66210,38180
66211,4335
66212,34617
66213,22098
66214,10634
66215,32080
66216,24810
66217,21201
66218,19763
66219,17953
66220,4234
66221,17323
66222,6556
66223,26727
66224,6564
66225,29730
66226,24118
66227,1229
66228,5869
66229,32288
66230,19306
66231,3166
66232,34086
66233,37453
66234,30345
66235,21744
66236,22016
66237,6894
66238,39777
66239,3993
66240,38660
66241,9899
66242,27251
66243,4103
66244,39627
66245,8015
66246,10065
66247,32344
66248,29270
66249,7399
66250,30464
66251,30831
66252,39563
66253,5692
66254,33978
66255,11180
66256,22377
66257,3752
66258,31298
66259,20831
66260,4229
66261,25558
66262,21118
66263,20062
66264,19490
66265,8330
66266,21768
66267,33481
66268,9907
66269,36287
66270,33583
66271,29802
66272,5048
66273,26387
66274,30333
66275,10811
66276,26750
66277,29742
66278,12376
66279,18848
66280,21629
66281,24676
66282,23849
66283,16305
66284,13828
66285,10910
66286,32012
66287,34444
66288,32676
66289,19543
66290,4887
66291,23692
66292,28129
66293,13933
66294,31923
66295,4573
66296,23010
66297,1769
66298,34030
66299,1028
66300,4565
66301,2356
66302,21857
66303,34821
66304,7792
66305,26492
66306,400
66307,21078
66308,29183
66309,30306
66310,24944
66311,37927
66312,31776
66313,25536
66314,21556
66315,24079
66316,34211
66317,31158
66318,33915
66319,39811
66320,10534
66321,33961
66322,36131
66323,28172
66324,4157
66325,37851
66326,3833
66327,6194
66328,1417
66329,949
66330,31425
66331,11872
66332,3143
66333,25291
66334,21307
66335,7530
66336,25756
66337,14467
66338,20106
66339,28644
66340,27938
66341,37973
66342,26942
66343,11248
66344,22342
66345,7533
66346,6087
66347,8113
66348,16938
66349,35137
66350,22757
66351,28476
66352,20289
66353,34619
66354,27232
66355,36821
66356,41997
66357,22782
66358,32552
66359,18288
66360,20532
66361,26727
66362,20872
66363,18102
66364,34924
66365,3218
66366,9644
66367,4474
66368,10301
66369,39997
66370,22913
66371,39528
66372,39987
66373,1575
66374,17586
66375,7396
66376,23885
66377,2372
66378,31334
66379,39709
66380,39803
66381,20599
66382,31903
66383,37138
66384,28384
66385,22907
66386,38375
66387,29984
66388,10286
66389,9078
66390,40929
66391,18071
66392,36197
66393,20186
66394,5884
66395,1543
66396,38609
66397,32542
66398,14138
66399,15790
66400,21167
66401,16066
66402,40646
66403,19949
66404,6661
66405,37583
66406,34444
66407,31719
66408,24187
66409,2330
66410,2231
66411,3222
66412,9191
66413,9783
66414,33133
66415,21298
66416,15413
66417,39178
66418,15653
66419,7498
66420,20802
66421,25414
66422,24856
66423,12935
66424,24337
66425,24383
66426,14278
66427,27741
66428,30544
66429,34211
66430,33558
66431,23095
66432,40383
66433,25230
66434,20433
66435,10457
66436,30821
66437,22633
66438,11321
66439,39484
66440,37094
66441,112
66442,21647
66443,37678
66444,36661
66445,35023
66446,31989
66447,37303
66448,1929
66449,84
66450,19994
66451,6404
66452,10600
66453,3935
66454,5737
66455,4499
66456,41249
66457,11757
66458,20541
66459,19493
66460,32325
66461,30914
66462,14467
66463,5676
66464,32153
66465,11624
66466,1161
66467,32594
66468,19443
66469,20592
66470,7490
66471,16939
66472,36169
66473,40372
66474,5432
66475,5146
66476,22878
66477,33804
66478,27674
66479,30464
66480,26620
66481,41848
66482,17943
66483,26924
66484,22739
66485,450
66486,1229
66487,4830
66488,16134
66489,20026
66490,1590
66491,34067
66492,23631
66493,30530
66494,15525
66495,25338
66496,12297
66497,34062
66498,24509
66499,16393
66500,14653
66501,17003
66502,6502
66503,38394
66504,27670
66505,15202
66506,901
66507,29861
66508,7668
66509,40029
66510,6695
66511,8408
66512,25808
66513,31474
66514,22616
66515,27525
66516,7765
66517,33744
66518,36256
66519,10507
66520,18950
66521,31311
66522,24398
66523,19785
66524,35092
66525,6715
66526,9353
66527,19661
66528,40442
66529,40980
66530,2828
66531,12365
66532,32538
66533,8189
66534,12082
66535,8486
66536,22562
66537,39458
66538,31829
66539,26402
66540,17687
66541,8241
66542,38684
66543,23402
66544,596
66545,29047
66546,27725
66547,20695
66548,38646
66549,35565
66550,1392
66551,7309
66552,35800
66553,16775
66554,25220
66555,24443
66556,16425
66557,26720
66558,11970
66559,1142
66560,17081
66561,24330
66562,30755
66563,28
66564,35086
66565,3575
66566,5305
66567,6732
66568,4634
66569,10373
66570,19160
66571,27242
66572,16117
66573,31846
66574,27434
66575,3726
66576,38204
66577,12160
66578,11983
66579,40185
66580,28950
66581,33569
66582,12145
66583,10444
66584,15512
66585,7232
66586,4583
66587,783
66588,18626
66589,40607
66590,20768
66591,7840
66592,37704
66593,36947
66594,21213
66595,36693
66596,2370
66597,41076
66598,22525
66599,6759
66600,15677
66601,32052
66602,13184
66603,570
66604,33266
66605,18018
66606,16864
66607,16789
66608,35099
66609,3138
66610,14053
66611,27816
66612,40892
66613,12375
66614,17146
66615,12285
66616,41790
66617,40833
66618,19169
66619,41334
66620,12532
66621,1726
66622,28690
66623,17451
66624,17856
66625,10399
66626,7192
66627,37427
66628,18937
66629,13433
66630,17401
66631,17586
66632,15308
66633,3416
66634,31694
66635,10502
66636,40773
66637,32158
66638,1361
66639,8963
66640,10601
66641,28086
66642,28233
66643,2060
66644,9738
66645,28070
66646,31128
66647,7895
66648,2790
66649,12846
66650,9941
66651,35312
66652,1364
66653,33532
66654,11276
66655,30103
66656,5900
66657,39878
66658,20495
66659,943
66660,37781
66661,21642
66662,9964
66663,16733
66664,1568
66665,37599
66666,5967
66667,14522
66668,31686
66669,7190
66670,17201
66671,7013
66672,3553
66673,16157
66674,37655
66675,14770
66676,35734
66677,10193
66678,13110
66679,17710
66680,21417
66681,10601
66682,726
66683,31103
66684,2206
66685,35492
66686,8842
66687,20658
66688,12291
66689,24321
66690,18643
66691,15178
66692,29
66693,34665
66694,8199
66695,13547
66696,4002
66697,20294
66698,28268
66699,35512
66700,41763
66701,17619
66702,17218
66703,23486
66704,38693
66705,27086
66706,24196
66707,4078
66708,18969
66709,1962
66710,17164
66711,8671
66712,31757
66713,12860
66714,33109
66715,27754
66716,274
66717,7563
66718,21065
66719,24162
66720,26907
66721,25153
66722,23830
66723,17514
66724,962
66725,17515
66726,28003
66727,17381
66728,3130
66729,36285
66730,3474
66731,10930
66732,5365
66733,25718
66734,16296
66735,24699
66736,23111
66737,33161
66738,31036
66739,26833
66740,5750
66741,12540
66742,40926
66743,4341
66744,25951
66745,26810
66746,29203
66747,40056
66748,19418
66749,25567
66750,17586
66751,24716
66752,38311
66753,27070
66754,35349
66755,16610
66756,19602
66757,10362
66758,9070
66759,39548
66760,29683
66761,17871
66762,26401
66763,35513
66764,17434
66765,30608
66766,21325
66767,30214
66768,5569
66769,18131
66770,11330
66771,17985
66772,26397
66773,24465
66774,37612
66775,28180
66776,29445
66777,7317
66778,6571
66779,32007
66780,585
66781,32975
66782,26707
66783,7755
66784,34096
66785,21034
66786,37286
66787,13642
66788,35656
66789,23155
66790,33955
66791,27066
66792,11441
66793,9393
66794,8699
66795,6032
66796,40675
66797,4924
66798,23223
66799,5111
66800,6805
66801,33424
66802,6976
66803,34019
66804,37416
66805,13704
66806,14626
66807,11651
66808,31434
66809,19890
66810,29590
66811,28973
66812,29830
66813,15620
66814,39496
66815,25555
66816,39302
66817,3167
66818,39101
66819,24705
66820,41461
66821,15685
66822,39803
66823,35825
66824,20904
66825,7674
66826,9838
66827,14710
66828,4428
66829,16985
66830,19251
66831,34303
66832,24576
66833,35686
66834,182
66835,11130
66836,26845
66837,22938
66838,34011
66839,22979
66840,22230
66841,7936
66842,13492
66843,41391
66844,16022
66845,320
66846,26243
66847,19476
66848,27898
66849,9011
66850,11243
66851,2344
66852,7487
66853,27800
66854,32224
66855,29244
66856,8205
66857,23634
66858,12153
66859,40721
66860,28247
66861,33584
66862,31993
66863,21707
66864,24042
66865,12299
66866,29914
66867,21071
66868,23005
66869,2561
66870,13046
66871,23020
66872,10368
66873,39969
66874,20642
66875,13519
66876,5377
66877,29561
66878,580
66879,21979
66880,7476
66881,5581
66882,10973
66883,41662
66884,40485
66885,36699
66886,22210
66887,39103
66888,23449
66889,12365
66890,8880
66891,5727
66892,38527
66893,6875
66894,4633
66895,18126
66896,35447
66897,7874
66898,30288
66899,38104
66900,3070
66901,30494
66902,6403
66903,37668
66904,36736
66905,32861
66906,33129
66907,32808
66908,23087
66909,18620
66910,7884
66911,38213
66912,15799
66913,3823
66914,9680
66915,18764
66916,28110
66917,35646
66918,10248
66919,37973
66920,23066
66921,5617
66922,35733
66923,40452
66924,38864
66925,27409
66926,18026
66927,22468
66928,17192
66929,32352
66930,16267
66931,37890
66932,2737
66933,35020
66934,5209
66935,8592
66936,21610
66937,35328
66938,6992
66939,40702
66940,32996
66941,38091
66942,18306
66943,22671
66944,10801
66945,35679
66946,15937
66947,10770
66948,29545
66949,3119
66950,8194
66951,30546
66952,41364
66953,11010
66954,865
66955,34906
66956,25617
66957,30114
66958,5979
66959,21437
66960,33098
66961,19013
66962,3922
66963,4324
66964,14366
66965,18458
66966,25067
66967,25110
66968,31439
66969,9324
66970,10722
66971,28080
66972,18438
66973,22173
66974,18139
66975,2031
66976,28804
66977,299
66978,8633
66979,10316
66980,19084
66981,38207
66982,2085
66983,19717
66984,4663
66985,1667
66986,2459
66987,22029
66988,15114
66989,3125
66990,34685
66991,25944
66992,38394
66993,22136
66994,29960
66995,15828
66996,18534
66997,10793
66998,10233
66999,19873
67000,32134
67001,10252
67002,6838
67003,38252
67004,18005
67005,37172
67006,12974
67007,32605
67008,7070
67009,2686
67010,3229
67011,18022
67012,14656
67013,34885
67014,35615
67015,8355
67016,3475
67017,24419
67018,24784
67019,9729
67020,5784
67021,11850
67022,31399
67023,22739
67024,11136
67025,33524
67026,11149
67027,20213
67028,36887
67029,13872
67030,37610
67031,25514
67032,22816
67033,39984
67034,10635
67035,26239
67036,40897
67037,5895
67038,3925
67039,2604
67040,15393
67041,34598
67042,13276
67043,20804
67044,36991
67045,37747
67046,15472
67047,4626
67048,30054
67049,18247
67050,3984
67051,18586
67052,3364
67053,97
67054,24744
67055,18896
67056,5504
67057,36021
67058,18655
67059,31209
67060,12538
67061,22297
67062,33673
67063,38376
67064,25399
67065,18726
67066,38327
67067,17020
67068,21172
67069,10376
67070,27959
67071,25555
67072,28097
67073,3486
67074,39763
67075,1624
67076,21682
67077,20523
67078,21077
67079,39195
67080,40295
67081,28504
67082,15040
67083,7328
67084,14863
67085,10665
67086,18478
67087,14113
67088,37637
67089,40379
67090,16365
67091,580
67092,20687
67093,3768
67094,8048
67095,24437
67096,33886
67097,5665
67098,21428
67099,39817
67100,34274
67101,26107
67102,15280
67103,41932
67104,25196
67105,29633
67106,6490
67107,5303
67108,4882
67109,30640
67110,1259
67111,9424
67112,37024
67113,41464
67114,41841
67115,4198
67116,36411
67117,5131
67118,38937
67119,5990
67120,4489
67121,31534
67122,25875
67123,33954
67124,7880
67125,29831
67126,3544
67127,38375
67128,18216
67129,19603
67130,16813
67131,23348
67132,15066
67133,2213
67134,75
67135,15028
67136,21535
67137,7163
67138,27413
67139,10878
67140,85
67141,40289
67142,17241
67143,1847
67144,38769
67145,2706
67146,14014
67147,39712
67148,991
67149,10071
67150,12550
67151,38245
67152,23582
67153,13318
67154,12288
67155,32819
67156,1241
67157,18395
67158,38766
67159,37325
67160,11915
67161,31797
67162,5278
67163,25618
67164,40581
67165,1063
67166,8241
67167,8912
67168,11177
67169,17574
67170,25828
67171,11370
67172,33841
67173,15338
67174,41701
67175,33745
67176,2848
67177,19795
67178,19784
67179,28508
67180,41326
67181,26060
67182,4892
67183,19836
67184,36092
67185,13226
67186,15791
67187,16400
67188,40893
67189,34662
67190,32349
67191,21677
67192,35951
67193,24963
67194,14137
67195,2197
67196,18127
67197,40846
67198,4095
67199,29413
67200,14862
67201,40484
67202,15261
67203,18719
67204,40905
67205,40546
67206,1832
67207,21416
67208,38184
67209,39248
67210,20761
67211,5435
67212,5230
67213,24960
67214,35922
67215,22366
67216,11715
67217,32694
67218,6931
67219,24810
67220,26303
67221,6268
67222,36567
67223,18403
67224,16488
67225,15814
67226,9841
67227,33384
67228,31185
67229,304
67230,18004
67231,39921
67232,9012
67233,32119
67234,278
67235,29382
67236,13483
67237,13164
67238,34715
67239,978
67240,1072
67241,19837
67242,23226
67243,4064
67244,11394
67245,33331
67246,36912
67247,17864
67248,27693
67249,35541
67250,26479
67251,41568
67252,7766
67253,16912
67254,26019
67255,23854
67256,31283
67257,6863
67258,5351
67259,3846
67260,29613
67261,685
67262,13869
67263,27191
67264,2483
67265,5250
67266,31047
67267,40833
67268,33388
67269,40996
67270,33558
67271,29185
67272,12777
67273,11520
67274,29060
67275,28858
67276,22209
67277,22192
67278,10309
67279,34807
67280,33847
67281,22898
67282,32961
67283,4320
67284,18471
67285,10212
67286,18884
67287,37156
67288,24945
67289,2784
67290,20145
67291,16915
67292,27158
67293,41484
67294,1226
67295,33353
67296,7935
67297,19685
67298,27493
67299,30878
67300,5151
67301,38254
67302,33631
67303,2520
67304,38509
67305,6715
67306,9739
67307,14602
67308,3851
67309,7303
67310,20983
67311,16144
67312,1695
67313,32508
67314,7832
67315,28324
67316,3435
67317,15801
67318,21285
67319,2018
67320,2489
67321,12175
67322,29456
67323,17457
67324,27035
67325,31306
67326,26878
67327,14897
67328,36158
67329,41594
67330,23642
67331,21341
67332,19985
67333,1800
67334,6416
67335,15254
67336,1209
67337,24390
67338,29070
67339,39568
67340,27975
67341,40534
67342,28221
67343,8205
67344,23639
67345,36051
67346,5107
67347,10542
67348,14909
67349,27528
67350,22051
67351,26415
67352,16136
67353,35202
67354,9877
67355,14254
67356,3813
67357,16541
67358,22787
67359,20810
67360,17917
67361,26878
67362,32609
67363,13246
67364,35862
67365,10659
67366,39984
67367,16543
67368,10907
67369,18916
67370,28462
67371,2686
67372,12517
67373,7143
67374,20393
67375,21917
67376,30802
67377,3851
67378,9681
67379,26550
67380,4147
67381,27959
67382,33069
67383,13759
67384,38324
67385,18679
67386,37710
67387,707
67388,360
67389,8437
67390,629
67391,32575
67392,11084
67393,13799
67394,28056
67395,19140
67396,39049
67397,10254
67398,14072
67399,7805
67400,22937
67401,26960
67402,257
67403,10536
67404,25692
67405,4308
67406,15102
67407,17848
67408,32158
67409,25311
67410,25828
67411,5401
67412,32602
67413,34319
67414,24368
67415,22027
67416,23299
67417,15832
67418,23569
67419,11377
67420,25598
67421,19277
67422,38889
67423,14063
67424,38286
67425,6343
67426,16837
67427,102
67428,36072
67429,194
67430,21858
67431,39979
67432,32359
67433,27766
67434,4406
67435,30009
67436,29338
67437,8318
67438,18958
67439,15018
67440,16278
67441,29191
67442,34660
67443,13837
67444,29171
67445,28275
67446,24651
67447,10873
67448,19385
67449,34476
67450,3183
67451,21019
67452,31588
67453,19321
67454,32325
67455,25076
67456,22097
67457,29977
67458,32349
67459,22044
67460,36638
67461,41185
67462,39477
67463,17071
67464,36643
67465,23156
67466,29362
67467,4936
67468,240
67469,33481
67470,6145
67471,38184
67472,19149
67473,26569
67474,27779
67475,3100
67476,18017
67477,38635
67478,15228
67479,23397
67480,10595
67481,33167
67482,10685
67483,38512
67484,7935
67485,9249
67486,33205
67487,38109
67488,41434
67489,14586
67490,30413
67491,22437
67492,29721
67493,23376
67494,22310
67495,30121
67496,11736
67497,42
67498,12009
67499,36668
67500,40322
67501,33023
67502,16138
67503,39418
67504,34620
67505,1423
67506,28894
67507,30889
67508,19098
67509,7167
67510,17556
67511,9228
67512,7665
67513,37138
67514,11086
67515,23859
67516,16197
67517,10162
67518,14730
67519,11494
67520,41097
67521,26308
67522,17240
67523,526
67524,29657
67525,31033
67526,2175
67527,8699
67528,26493
67529,38207
67530,13068
67531,23788
67532,18276
67533,10564
67534,19541
67535,5943
67536,34108
67537,10294
67538,7468
67539,19562
67540,28546
67541,13026
67542,25910
67543,9113
67544,22046
67545,40114
67546,39283
67547,19851
67548,29069
67549,28276
67550,7647
67551,17463
67552,12683
67553,6656
67554,7518
67555,17276
67556,20280
67557,19574
67558,36220
67559,38442
67560,13673
67561,22516
67562,18848
67563,39495
67564,16029
67565,37026
67566,33588
67567,35661
67568,19204
67569,21065
67570,29144
67571,18128
67572,22113
67573,4244
67574,27106
67575,5769
67576,19850
67577,14118
67578,3041
67579,38220
67580,36250
67581,24625
67582,16331
67583,25144
67584,11172
67585,14827
67586,16466
67587,13573
67588,7659
67589,14473
67590,14623
67591,22497
67592,8616
67593,24358
67594,13050
67595,7849
67596,20315
67597,35530
67598,10192
67599,28113
67600,22603
67601,10288
67602,19565
67603,17666
67604,40249
67605,3867
67606,27760
67607,17674
67608,3584
67609,2526
67610,33887
67611,36969
67612,35820
67613,18915
67614,45
67615,21538
67616,310
67617,20514
67618,13302
67619,34685
67620,3537
67621,27984
67622,41848
67623,16899
67624,23185
67625,39811
67626,33081
67627,40883
67628,7459
67629,1693
67630,38934
67631,30823
67632,2288
67633,1603
67634,982
67635,12285
67636,4034
67637,1632
67638,5362
67639,33102
67640,40797
67641,5848
67642,5323
67643,3949
67644,37559
67645,8875
67646,25808
67647,16099
67648,26181
67649,35357
67650,27518
67651,27039
67652,39445
67653,36094
67654,8899
67655,28546
67656,29176
67657,15730
67658,6894
67659,31398
67660,15469
67661,15370
67662,14500
67663,7081
67664,19220
67665,33421
67666,13303
67667,13325
67668,41037
67669,32481
67670,5754
67671,11396
67672,4622
67673,2547
67674,4470
67675,32817
67676,41568
67677,20454
67678,17345
67679,27613
67680,27405
67681,40304
67682,10036
67683,34452
67684,32823
67685,31857
67686,41554
67687,22285
67688,18141
67689,13711
67690,20433
67691,12539
67692,37456
67693,22020
67694,27745
67695,41313
67696,8539
67697,37758
67698,30594
67699,30391
67700,20360
67701,3446
67702,16094
67703,1600
67704,23787
67705,12594
67706,17569
67707,26286
67708,12617
67709,19419
67710,3225
67711,33337
67712,10050
67713,16755
67714,2384
67715,16618
67716,10911
67717,25517
67718,17520
67719,16840
67720,2540
67721,2608
67722,32517
67723,11047
67724,10781
67725,15112
67726,40291
67727,11422
67728,3808
67729,15031
67730,28093
67731,30033
67732,40010
67733,39662
67734,5406
67735,14160
67736,8580
67737,1095
67738,7475
67739,33848
67740,40598
67741,12338
67742,23334
67743,10093
67744,17107
67745,41251
67746,34296
67747,24692
67748,6008
67749,20927
67750,33697
67751,12834
67752,34422
67753,36673
67754,10341
67755,10975
67756,34374
67757,37265
67758,5364
67759,40841
67760,31665
67761,26380
67762,25565
67763,1525
67764,26348
67765,13042
67766,29381
67767,16145
67768,20094
67769,28881
67770,40449
67771,6463
67772,23113
67773,19783
67774,13167
67775,37604
67776,34588
67777,22509
67778,24759
67779,20194
67780,20009
67781,8693
67782,11762
67783,37843
67784,15020
67785,7632
67786,29131
67787,8676
67788,11378
67789,36187
67790,26200
67791,6505
67792,23382
67793,33618
67794,15082
67795,30433
67796,35536
67797,38961
67798,633
67799,21959
67800,12198
67801,31568
67802,8758
67803,12763
67804,30727
67805,27601
67806,35738
67807,18769
67808,33081
67809,23082
67810,7485
67811,39653
67812,12469
67813,6586
67814,32444
67815,10818
67816,27881
67817,37768
67818,40214
67819,3238
67820,30837
67821,16310
67822,24453
67823,38619
67824,10465
67825,12559
67826,22928
67827,20252
67828,16267
67829,29973
67830,32107
67831,6883
67832,22193
67833,14177
67834,6893
67835,34234
67836,2872
67837,20722
67838,23891
67839,35167
67840,36157
67841,41794
67842,3288
67843,19735
67844,29181
67845,20598
67846,21898
67847,29949
67848,27097
67849,17116
67850,41595
67851,20018
67852,39656
67853,37069
67854,13061
67855,19362
67856,26174
67857,10547
67858,18363
67859,5364
67860,10677
67861,39831
67862,23924
67863,14198
67864,13349
67865,36567
67866,1682
67867,28673
67868,6353
67869,16650
67870,41174
67871,9829
67872,1036
67873,30817
67874,38760
67875,20064
67876,30715
67877,32926
67878,8862
67879,8722
67880,39854
67881,31386
67882,2450
67883,40864
67884,38011
67885,33095
67886,30840
67887,40492
67888,26824
67889,38520
67890,27111
67891,660
67892,7045
67893,21503
67894,20593
67895,13605
67896,34198
67897,27248
67898,25424
67899,37485
67900,13364
67901,16418
67902,12040
67903,4603
67904,40822
67905,18357
67906,35437
67907,15477
67908,27356
67909,41568
67910,35918
67911,10153
67912,3128
67913,38744
67914,15133
67915,5941
67916,32458
67917,37348
67918,6866
67919,21091
67920,23218
67921,20
67922,24921
67923,20636
67924,9876
67925,25328
67926,19561
67927,12342
67928,14913
67929,6469
67930,8732
67931,10363
67932,19235
67933,28210
67934,1945
67935,3599
67936,25627
67937,18107
67938,30278
67939,41405
67940,14162
67941,26179
67942,22576
67943,34220
67944,37408
67945,19685
67946,16251
67947,17441
67948,19842
67949,39003
67950,1516
67951,28078
67952,30400
67953,19843
67954,13521
67955,26706
67956,28646
67957,30851
67958,6510
67959,41299
67960,33481
67961,7279
67962,28309
67963,11101
67964,15314
67965,35402
67966,24452
67967,36779
67968,31492
67969,6551
67970,27752
67971,20138
67972,40911
67973,7323
67974,18137
67975,22116
67976,41177
67977,4764
67978,32664
67979,30264
67980,6844
67981,27228
67982,6376
67983,5426
67984,25569
67985,39162
67986,16249
67987,28203
67988,11634
67989,3462
67990,12409
67991,29227
67992,37843
67993,21508
67994,9423
67995,31746
67996,3676
67997,41853
67998,2778
67999,31945
68000,16511
68001,21237
68002,32695
68003,3655
68004,11426
68005,3365
68006,15466
68007,37723
68008,14956
68009,35713
68010,32284
68011,3213
68012,1996
68013,31396
68014,5545
68015,13534
68016,37829
68017,40687
68018,4782
68019,34108
68020,10019
68021,38236
68022,3475
68023,30099
68024,9031
68025,21622
68026,16635
68027,24884
68028,16269
68029,20826
68030,35781
68031,35973
68032,1832
68033,36130
68034,950
68035,29315
68036,24661
68037,32562
68038,37351
68039,22643
68040,36494
68041,29360
68042,15338
68043,30482
68044,38665
68045,16760
68046,28435
68047,14061
68048,21518
68049,16079
68050,38421
68051,29862
68052,32363
68053,19619
68054,37461
68055,32089
68056,15090
68057,14194
68058,13015
68059,21830
68060,32601
68061,24411
68062,28981
68063,29831
68064,3358
68065,24276
68066,9949
68067,28101
68068,13609
68069,40610
68070,11574
68071,26620
68072,37231
68073,34568
68074,8096
68075,17287
68076,18018
68077,21099
68078,23681
68079,5104
68080,9863
68081,17029
68082,18550
68083,28382
68084,27568
68085,33807
68086,30478
68087,32863
68088,19458
68089,18016
68090,37843
68091,31215
68092,35764
68093,33987
68094,26246
68095,21418
68096,13147
68097,26694
68098,3270
68099,23664
68100,15716
68101,6596
68102,39713
68103,36726
68104,9036
68105,10780
68106,18906
68107,31798
68108,1008
68109,41594
68110,14223
68111,31866
68112,4368
68113,25322
68114,10850
68115,10644
68116,7306
68117,21891
68118,9634
68119,37752
68120,16294
68121,16591
68122,31852
68123,11269
68124,28585
68125,12427
68126,4853
68127,13697
68128,33164
68129,12770
68130,32606
68131,20134
68132,11380
68133,23593
68134,5187
68135,33401
68136,26551
68137,37762
68138,41348
68139,7746
68140,139
68141,30485
68142,26372
68143,28902
68144,4097
68145,25373
68146,10984
68147,13652
68148,15109
68149,26031
68150,22003
68151,7461
68152,10680
68153,34653
68154,28259
68155,16010
68156,283
68157,11345
68158,23118
68159,8199
68160,17994
68161,40152
68162,13063
68163,23112
68164,34180
68165,5928
68166,12462
68167,19044
68168,16398
68169,23014
68170,8550
68171,39252
68172,34632
68173,38018
68174,3428
68175,34310
68176,39359
68177,22385
68178,33233
68179,12515
68180,35091
68181,54
68182,5320
68183,22932
68184,40168
68185,15467
68186,6105
68187,907
68188,29402
68189,633
68190,2661
68191,2333
68192,29953
68193,708
68194,7861
68195,9812
68196,18794
68197,11225
68198,27788
68199,14573
68200,9949
68201,41997
68202,28999
68203,4139
68204,31727
68205,32738
68206,17943
68207,20832
68208,36880
68209,5111
68210,20414
68211,7971
68212,5697
68213,2376
68214,26027
68215,36266
68216,2564
68217,443
68218,232
68219,15142
68220,24682
68221,12747
68222,4716
68223,2114
68224,24224
68225,15266
68226,41088
68227,30559
68228,34359
68229,3938
68230,21950
68231,41083
68232,2766
68233,28564
68234,19931
68235,40474
68236,21417
68237,32349
68238,4054
68239,3305
68240,11729
68241,24716
68242,15200
68243,26707
68244,8440
68245,5116
68246,40837
68247,19266
68248,19581
68249,14225
68250,22917
68251,24253
68252,14844
68253,34875
68254,21222
68255,19622
68256,39396
68257,11246
68258,40539
68259,33336
68260,40214
68261,15680
68262,8884
68263,36928
68264,37849
68265,16027
68266,6818
68267,26805
68268,20259
68269,17838
68270,10380
68271,14386
68272,39001
68273,24406
68274,28233
68275,41956
68276,21524
68277,16828
68278,8879
68279,8585
68280,15416
68281,13151
68282,38663
68283,24337
68284,27443
68285,22613
68286,7499
68287,29666
68288,12853
68289,5560
68290,16777
68291,26748
68292,37683
68293,5402
68294,9526
68295,11062
68296,24058
68297,27758
68298,30620
68299,7213
68300,23783
68301,14401
68302,26206
68303,23992
68304,9369
68305,25303
68306,4142
68307,27801
68308,30375
68309,4822
68310,18614
68311,4974
68312,18707
68313,30524
68314,30709
68315,10857
68316,28804
68317,8706
68318,30067
68319,753
68320,501
68321,34204
68322,3851
68323,4801
68324,7050
68325,12438
68326,8080
68327,3985
68328,41090
68329,23314
68330,25891
68331,20512
68332,37034
68333,23929
68334,37840
68335,40854
68336,27612
68337,11399
68338,13410
68339,41445
68340,18709
68341,7488
68342,27858
68343,22273
68344,41388
68345,10548
68346,3574
68347,6988
68348,4051
68349,12621
68350,34992
68351,6862
68352,40546
68353,29048
68354,246
68355,10710
68356,30003
68357,36535
68358,30852
68359,20846
68360,14945
68361,11509
68362,10488
68363,3948
68364,8949
68365,37636
68366,21294
68367,34623
68368,17906
68369,14733
68370,16337
68371,3478
68372,36142
68373,36054
68374,15440
68375,11966
68376,15126
68377,27454
68378,22120
68379,21210
68380,37006
68381,18443
68382,1648
68383,40756
68384,33214
68385,10764
68386,18894
68387,4782
68388,18149
68389,14081
68390,34657
68391,41440
68392,10258
68393,10441
68394,41475
68395,31374
68396,34130
68397,36481
68398,30438
68399,35913
68400,25191
68401,15302
68402,34568
68403,32904
68404,24475
68405,19851
68406,21234
68407,39832
68408,624
68409,15344
68410,10156
68411,22938
68412,15528
68413,10848
68414,40823
68415,20920
68416,30979
68417,34526
68418,2680
68419,5105
68420,14352
68421,16778
68422,13354
68423,24561
68424,3585
68425,11757
68426,5871
68427,37258
68428,13642
68429,18348
68430,31120
68431,36170
68432,11972
68433,7237
68434,35176
68435,39921
68436,15334
68437,40906
68438,11839
68439,22153
68440,14066
